action_times,actions,button_pressed,correct,delays,key_press,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[1832, 16862, 19903]","[u'up', u'up', u'left']",,,"[3, 0, 1]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'13', u'12'], u'time': [8829, 10130, 11163]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1831, 9806, 1416]",11.0,,717949,10.0,0.0,mouselab-mdp,,60
"[13922, 14593, 16093]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'4', u'5', u'9', u'7', u'6', u'10', u'11'], u'time': [1243, 2201, 3252, 4121, 5503, 6979, 8467, 9616, 10649]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13922, 177, 977]",19.0,,767012,11.0,11.0,mouselab-mdp,,60
"[11978, 12614, 13660]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'3', u'7', u'13', u'12'], u'time': [3241, 4814, 5867, 7405, 8606, 10140]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11978, 119, 548]",44.0,,814797,12.0,13.0,mouselab-mdp,,60
"[13055, 14734, 15875]","[u'right', u'right', u'up']",,,[],,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'6', u'11', u'10'], u'time': [2186, 3564, 4742, 5958, 7464, 9338, 11207]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13054, 1180, 649]",46.0,,864901,13.0,10.0,mouselab-mdp,,60
"[9858, 10359, 11853]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'12'], u'time': [3581, 5053, 6241, 8316]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9858, 5, 980]",48.0,,913029,14.0,14.0,mouselab-mdp,,60
"[14187, 14688, 15596]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'5', u'3', u'7', u'13', u'12'], u'time': [3672, 5375, 6878, 8471, 10001, 11194, 12724]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14187, 3, 394]",42.0,,961770,15.0,15.0,mouselab-mdp,,60
"[6322, 6826, 7808]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12'], u'time': [2184, 3504, 4739]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6322, 8, 473]",49.0,,1014620,16.0,12.0,mouselab-mdp,,60
"[52219, 57451, 59008]","[u'right', u'right', u'down']",,,"[0, 0, 0]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'7', u'9', u'17', u'13', u'12', u'16', u'6', u'10', u'11'], u'time': [8549, 9386, 10023, 10803, 12329, 13417, 14449, 15562, 16307, 18152, 19914, 20946, 21770]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[52217, 3, 876]",44.0,,105718,1.0,6.0,mouselab-mdp,,61
"[67346, 72003, 73523]","[u'right', u'right', u'down']",,,"[0, 0, 0]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'9', u'6', u'10', u'11'], u'time': [1131, 1824, 2512, 3210, 4120, 5022, 6321, 7032]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[67345, 4, 541]",50.0,,184951,2.0,8.0,mouselab-mdp,,61
"[73280, 78354, 79436]","[u'up', u'up', u'left']",,,"[0, 0, 0]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'7', u'9', u'16', u'13', u'12', u'8'], u'time': [3957, 4864, 5523, 6291, 7825, 8899, 9723, 10779, 11420, 13764]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[73280, 4, 144]",37.0,,270098,3.0,5.0,mouselab-mdp,,61
"[61893, 66670, 67800]","[u'up', u'up', u'right']",,,"[0, 0, 0]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'6', u'7', u'12', u'13', u'8'], u'time': [3190, 4115, 4948, 5731, 6843, 8395, 9381, 10107, 13805]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[61893, 5, 197]",46.0,,345739,4.0,4.0,mouselab-mdp,,61
"[84585, 89268, 91552]","[u'up', u'up', u'right']",,,"[0, 0, 0]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'6', u'7', u'13'], u'time': [1889, 2536, 3239, 4069, 5255, 6537, 7248]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[84584, 5, 1213]",48.0,,446135,5.0,2.0,mouselab-mdp,,61
"[103957, 108602, 109685]","[u'left', u'left', u'up']",,,"[0, 0, 0]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'7', u'8', u'14', u'15'], u'time': [1781, 2414, 3093, 3734, 4940, 5733, 6725, 7524]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[103957, 5, 146]",54.0,,562373,6.0,0.0,mouselab-mdp,,61
"[110468, 115566, 116930]","[u'down', u'down', u'right']",,,"[0, 0, 0]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'8', u'9', u'14', u'17'], u'time': [2804, 3763, 4538, 5259, 6187, 8515, 9650, 10707]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[110468, 4, 266]",43.0,,683889,7.0,9.0,mouselab-mdp,,61
"[120890, 125810, 127168]","[u'up', u'up', u'right']",,,"[0, 0, 0]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'6', u'7', u'13', u'8'], u'time': [878, 1502, 2158, 2949, 3950, 5302, 6142, 7622]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[120890, 4, 319]",47.0,,817169,8.0,3.0,mouselab-mdp,,61
"[62840, 67898, 68923]","[u'left', u'left', u'up']",,,"[0, 0, 0]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'6', u'8', u'15', u'14', u'7', u'9'], u'time': [4307, 5075, 5707, 6298, 7131, 8035, 8771, 9562, 12083, 14179]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[62840, 6, 23]",18.0,,890897,9.0,7.0,mouselab-mdp,,61
"[62090, 66695, 67881]","[u'up', u'up', u'right']",,,"[0, 0, 0]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'2', u'4', u'9', u'7', u'12', u'13'], u'time': [1968, 2647, 3294, 3916, 5327, 6311, 6995, 7742]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[62089, 4, 253]",32.0,,964213,10.0,1.0,mouselab-mdp,,61
"[82138, 83147, 84621]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'4', u'2', u'9', u'7', u'6', u'10', u'11', u'8'], u'time': [14761, 15503, 16304, 16958, 18903, 19927, 21096, 22192, 23496, 27096]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[82138, 487, 955]",18.0,,1062075,11.0,11.0,mouselab-mdp,,61
"[62286, 63185, 64290]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'5', u'4', u'7', u'12', u'13'], u'time': [12070, 14072, 14935, 15783, 16646, 17527, 18640]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[62286, 394, 610]",42.0,,1134513,12.0,15.0,mouselab-mdp,,61
"[46986, 48157, 49695]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'2', u'4', u'7', u'12', u'13'], u'time': [2115, 2938, 3755, 4499, 5451, 7147, 13859]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[46985, 647, 1045]",45.0,,1190704,13.0,12.0,mouselab-mdp,,61
"[46847, 47627, 48546]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'2', u'7', u'12', u'13'], u'time': [1604, 2884, 3947, 5139, 6075, 7218]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[46847, 279, 412]",44.0,,1244592,14.0,13.0,mouselab-mdp,,61
"[48471, 49500, 50334]","[u'right', u'right', u'up']",,,[],,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'8', u'6', u'10', u'11'], u'time': [767, 1478, 2228, 3056, 3837, 4582, 5774, 6453]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[48470, 514, 342]",45.0,,1299282,15.0,10.0,mouselab-mdp,,61
"[81983, 82656, 83761]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'2', u'5', u'7', u'13', u'12'], u'time': [5153, 5934, 6575, 7199, 8100, 8798, 9726]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[81983, 173, 607]",45.0,,1387355,16.0,14.0,mouselab-mdp,,61
"[18798, 62873, 79649]","[u'right', u'right', u'down']",,,"[26, 3, 0]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'10', u'11'], u'time': [54765, 58496, 75230]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18797, 15637, 11894]",54.0,,668508,1.0,6.0,mouselab-mdp,,62
"[69105, 72798, 75043]","[u'up', u'up', u'left']",,,"[0, 0, 0]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'7', u'13', u'12'], u'time': [35923, 40826, 53442, 60858, 64633]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[69105, 5, 1321]",42.0,,874794,2.0,5.0,mouselab-mdp,,62
"[59458, 64050, 65694]","[u'up', u'up', u'right']",,,"[0, 0, 0]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'2', u'5', u'9', u'7', u'12', u'13'], u'time': [3670, 4702, 6407, 7268, 11502, 13333, 16109, 16942]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[59458, 4, 726]",32.0,,952799,3.0,1.0,mouselab-mdp,,62
"[93105, 98961, 101570]","[u'up', u'up', u'right']",,,"[0, 0, 0]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'5', u'3', u'6', u'10', u'7', u'13', u'8', u'9'], u'time': [6318, 7613, 8989, 9932, 11349, 12557, 15301, 16542, 20439, 23709]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[93105, 5, 1520]",45.0,,1134453,4.0,3.0,mouselab-mdp,,62
"[98248, 108601, 114288]","[u'up', u'up', u'right']",,,"[4, 0, 0]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'13', u'12'], u'time': [19199, 24117, 25165, 27278, 94246, 96068]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[98248, 2200, 4728]",49.0,,1258989,5.0,4.0,mouselab-mdp,,62
"[144058, 148700, 150583]","[u'left', u'left', u'up']",,,"[0, 0, 0]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'3', u'5', u'7', u'8', u'14', u'15'], u'time': [15712, 17028, 18982, 20021, 29239, 30090, 45917, 47062]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[144057, 3, 931]",54.0,,1437478,6.0,0.0,mouselab-mdp,,62
"[64527, 69354, 72192]","[u'left', u'left', u'up']",,,"[0, 0, 0]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'6', u'8', u'15', u'14', u'11'], u'time': [13928, 14838, 15534, 16190, 22775, 24654, 26575, 27238, 29427]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[64527, 4, 1940]",19.0,,1530154,7.0,7.0,mouselab-mdp,,62
"[51850, 56912, 58759]","[u'up', u'up', u'right']",,,"[0, 0, 0]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'6', u'7', u'8', u'13', u'12'], u'time': [5828, 6635, 7461, 8259, 9730, 11729, 13115, 14874, 20684]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[51850, 4, 869]",46.0,,1598496,8.0,2.0,mouselab-mdp,,62
"[57970, 62664, 64348]","[u'down', u'down', u'right']",,,"[0, 0, 0]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'8', u'9', u'16', u'17'], u'time': [1911, 2662, 3461, 4246, 5303, 13791, 15359, 16238]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[57970, 3, 697]",43.0,,1676556,9.0,9.0,mouselab-mdp,,62
"[56370, 61007, 62598]","[u'right', u'right', u'down']",,,"[0, 0, 0]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'9', u'17', u'16', u'6', u'10', u'11'], u'time': [3048, 3729, 4737, 5545, 6609, 7432, 8064, 9314, 10433, 11329]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[56370, 4, 806]",48.0,,1744783,10.0,8.0,mouselab-mdp,,62
"[56525, 57664, 58934]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'4', u'2', u'9', u'7', u'12', u'13', u'17', u'16', u'6', u'11', u'10', u'8', u'15', u'14'], u'time': [2435, 3584, 4705, 5585, 7137, 9048, 9838, 10553, 11416, 12031, 14697, 15585, 17625, 19024, 19714, 20377]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[56525, 631, 778]",12.0,,1827537,11.0,11.0,mouselab-mdp,,62
"[50584, 51524, 52863]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'4', u'2', u'7', u'8', u'13', u'12', u'14', u'15'], u'time': [8617, 9824, 10783, 11711, 14535, 15353, 16625, 17440, 18287, 19176]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[50584, 435, 835]",42.0,,1888565,12.0,14.0,mouselab-mdp,,62
"[51756, 53066, 55180]","[u'right', u'right', u'up']",,,[],,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'8', u'6', u'11', u'10', u'9', u'16'], u'time': [8428, 9401, 10338, 11784, 13569, 15337, 23208, 24425, 35621, 38010]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[51755, 808, 1612]",43.0,,1952307,13.0,10.0,mouselab-mdp,,62
"[55941, 57242, 58999]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'7', u'12', u'13', u'8', u'14', u'15'], u'time': [24909, 25635, 26268, 26999, 37414, 38150, 38900, 40172, 44886, 45621]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[55941, 805, 1221]",39.0,,2017730,14.0,15.0,mouselab-mdp,,62
"[56393, 57863, 59510]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'7', u'12', u'13', u'8'], u'time': [9164, 9923, 10796, 11691, 15787, 16563, 17347, 19465]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[56393, 952, 1123]",42.0,,2089762,15.0,13.0,mouselab-mdp,,62
"[61260, 62718, 64367]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'7', u'12', u'13', u'8', u'14', u'15'], u'time': [13691, 14522, 15322, 16043, 17355, 18603, 19258, 20817, 24123, 24850]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[61259, 965, 1155]",42.0,,2169846,16.0,12.0,mouselab-mdp,,62
"[10647, 18248, 22279]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10646, 2108, 2989]",14.0,,572421,1.0,9.0,mouselab-mdp,,63
